datetime,pv_kw,load_el_kw,load_heat_kw,ev_demand_kw,pv_irradiance_wh_m2,electricity_consumption_kwh_step,heat_demand_kwh_step,ev_demand_kwh_step
2026-01-02 00:00:00+01:00,0.0,6.435093854609112,79.00394052178162,0.0,0.0,6.435093854609112,79.00394052178162,0.0
2026-01-02 01:00:00+01:00,0.0,6.88106698123557,79.00394064343827,0.0,0.0,6.88106698123557,79.00394064343827,0.0
2026-01-02 02:00:00+01:00,0.0,6.022260122247474,79.00397033482382,0.0,0.0,6.022260122247474,79.00397033482382,0.0
2026-01-02 03:00:00+01:00,0.0,7.061261957832717,79.00662422262165,0.0,0.0,7.061261957832717,79.00662422262165,0.0
2026-01-02 04:00:00+01:00,0.0,6.396808419968207,79.09281249390438,0.0,0.0,6.396808419968207,79.09281249390438,0.0
2026-01-02 05:00:00+01:00,0.0,6.60706330102932,80.08662278749134,0.0,0.0,6.60706330102932,80.08662278749134,0.0
2026-01-02 06:00:00+01:00,0.0,15.350595929127833,83.85618579929951,0.0,0.0,15.350595929127833,83.85618579929951,0.0
2026-01-02 07:00:00+01:00,0.0,19.358784168917282,87.00394052159844,0.0,0.0,19.358784168917282,87.00394052159844,0.0
2026-01-02 08:00:00+01:00,0.0,16.31134106194637,83.85618579929951,0.0,0.0,16.31134106194637,83.85618579929951,0.0
2026-01-02 09:00:00+01:00,2.046225936323386,12.171488707874863,80.08662278749134,0.0,23.51983834854467,12.171488707874863,80.08662278749134,0.0
2026-01-02 10:00:00+01:00,11.97277697190218,14.730734171262053,79.09281249390438,7.4,137.61812611381816,14.730734171262053,79.09281249390438,7.4
2026-01-02 11:00:00+01:00,13.442042653301142,11.949446224574933,79.00662422262165,7.4,154.506237394266,11.949446224574933,79.00662422262165,7.4
2026-01-02 12:00:00+01:00,21.49299045359288,13.895442987768112,79.00397033482386,7.4,247.0458672826768,13.895442987768112,79.00397033482386,7.4
2026-01-02 13:00:00+01:00,13.558360187615342,10.943818022129738,79.00394064352986,7.4,155.8432205473028,10.943818022129738,79.00394064352986,7.4
2026-01-02 14:00:00+01:00,13.11072602583326,11.803340816212351,79.00394058270153,0.0,150.69800029693403,11.803340816212351,79.00394058270153,0.0
2026-01-02 15:00:00+01:00,10.80500936320956,13.879106390111003,79.00395542821123,0.0,124.19550992194897,13.879106390111003,79.00395542821123,0.0
2026-01-02 16:00:00+01:00,3.4520062867625816,14.616293846005684,79.00528237211005,0.0,39.6782331811791,14.616293846005684,79.00528237211005,0.0
2026-01-02 17:00:00+01:00,0.0,20.76661129961973,79.04837650775141,0.0,0.0,20.76661129961973,79.04837650775141,0.0
2026-01-02 18:00:00+01:00,0.0,20.18061723789611,79.5452816545449,0.0,0.0,20.18061723789611,79.5452816545449,0.0
2026-01-02 19:00:00+01:00,0.0,19.801977867765473,81.43006316044897,0.0,0.0,19.801977867765473,81.43006316044897,0.0
2026-01-02 20:00:00+01:00,0.0,17.398074342815324,83.00394052159844,0.0,0.0,17.398074342815324,83.00394052159844,0.0
2026-01-02 21:00:00+01:00,0.0,8.841955048558773,81.43006316044897,0.0,0.0,8.841955048558773,81.43006316044897,0.0
2026-01-02 22:00:00+01:00,0.0,9.088921034648662,79.5452816545449,0.0,0.0,9.088921034648662,79.5452816545449,0.0
2026-01-02 23:00:00+01:00,0.0,10.53501470084006,79.04837650775141,0.0,0.0,10.53501470084006,79.04837650775141,0.0
2026-01-03 00:00:00+01:00,0.0,6.007126426575406,79.15076279478004,0.0,0.0,6.007126426575406,79.15076279478004,0.0
2026-01-03 01:00:00+01:00,0.0,4.783670256593093,79.15076291643669,0.0,0.0,4.783670256593093,79.15076291643669,0.0
2026-01-03 02:00:00+01:00,0.0,5.995781737738739,79.15079260782224,0.0,0.0,5.995781737738739,79.15079260782224,0.0
2026-01-03 03:00:00+01:00,0.0,5.583928631715678,79.15344649562007,0.0,0.0,5.583928631715678,79.15344649562007,0.0
2026-01-03 04:00:00+01:00,0.0,5.414440736416849,79.2396347669028,0.0,0.0,5.414440736416849,79.2396347669028,0.0
2026-01-03 05:00:00+01:00,0.0,6.162802926442783,80.23344506048976,0.0,0.0,6.162802926442783,80.23344506048976,0.0
2026-01-03 06:00:00+01:00,0.0,15.375186567343606,84.00300807229793,0.0,0.0,15.375186567343606,84.00300807229793,0.0
2026-01-03 07:00:00+01:00,0.0,15.236196040853132,87.15076279459686,0.0,0.0,15.236196040853132,87.15076279459686,0.0
2026-01-03 08:00:00+01:00,0.0,12.768447627621198,84.00300807229793,0.0,0.0,12.768447627621198,84.00300807229793,0.0
2026-01-03 09:00:00+01:00,2.4060203866342946,11.25598118601547,80.23344506048976,0.0,27.655406742922924,11.25598118601547,80.23344506048976,0.0
2026-01-03 10:00:00+01:00,11.143638875202457,11.999902517919706,79.2396347669028,7.4,128.08780316324663,11.999902517919706,79.2396347669028,7.4
2026-01-03 11:00:00+01:00,20.211450554037693,12.748244440864479,79.15344649562007,7.4,232.31552360962868,12.748244440864479,79.15344649562007,7.4
2026-01-03 12:00:00+01:00,19.1069579005939,11.05856817944228,79.15079260782228,7.4,219.6202057539529,11.05856817944228,79.15079260782228,7.4
2026-01-03 13:00:00+01:00,20.21276093491822,11.399490133962697,79.15076291652828,7.4,232.3305854588301,11.399490133962697,79.15076291652828,7.4
2026-01-03 14:00:00+01:00,13.935730002166435,10.330112483102226,79.15076285569995,0.0,160.1808046226027,10.330112483102226,79.15076285569995,0.0
2026-01-03 15:00:00+01:00,8.392103417398298,10.225725343312316,79.15077770120965,0.0,96.46095882067009,10.225725343312316,79.15077770120965,0.0
2026-01-03 16:00:00+01:00,3.654847758041839,12.558895308663404,79.15210464510847,0.0,42.00974434530849,12.558895308663404,79.15210464510847,0.0
2026-01-03 17:00:00+01:00,0.0,19.78564009393873,79.19519878074983,0.0,0.0,19.78564009393873,79.19519878074983,0.0
2026-01-03 18:00:00+01:00,0.0,17.29724222951273,79.69210392754331,0.0,0.0,17.29724222951273,79.69210392754331,0.0
2026-01-03 19:00:00+01:00,0.0,19.171128923989922,81.57688543344739,0.0,0.0,19.171128923989922,81.57688543344739,0.0
2026-01-03 20:00:00+01:00,0.0,18.052771045715826,83.15076279459686,0.0,0.0,18.052771045715826,83.15076279459686,0.0
2026-01-03 21:00:00+01:00,0.0,7.606074148610718,81.57688543344739,0.0,0.0,7.606074148610718,81.57688543344739,0.0
2026-01-03 22:00:00+01:00,0.0,8.424431012613102,79.69210392754331,0.0,0.0,8.424431012613102,79.69210392754331,0.0
2026-01-03 23:00:00+01:00,0.0,9.381110110642322,79.19519878074983,0.0,0.0,9.381110110642322,79.19519878074983,0.0
2026-01-04 00:00:00+01:00,0.0,5.811118608686277,79.28599972719235,0.0,0.0,5.811118608686277,79.28599972719235,0.0
2026-01-04 01:00:00+01:00,0.0,6.744514519206922,79.285999848849,0.0,0.0,6.744514519206922,79.285999848849,0.0
2026-01-04 02:00:00+01:00,0.0,4.304173806158756,79.28602954023455,0.0,0.0,4.304173806158756,79.28602954023455,0.0
2026-01-04 03:00:00+01:00,0.0,6.311346958754431,79.28868342803239,0.0,0.0,6.311346958754431,79.28868342803239,0.0
2026-01-04 04:00:00+01:00,0.0,5.882778357243497,79.37487169931511,0.0,0.0,5.882778357243497,79.37487169931511,0.0
2026-01-04 05:00:00+01:00,0.0,5.657630941581938,80.36868199290207,0.0,0.0,5.657630941581938,80.36868199290207,0.0
2026-01-04 06:00:00+01:00,0.0,14.125265754641,84.13824500471024,0.0,0.0,14.125265754641,84.13824500471024,0.0
2026-01-04 07:00:00+01:00,0.0,11.214863384907037,87.28599972700917,0.0,0.0,11.214863384907037,87.28599972700917,0.0
2026-01-04 08:00:00+01:00,0.0,13.689358756213819,84.13824500471024,0.0,0.0,13.689358756213819,84.13824500471024,0.0
2026-01-04 09:00:00+01:00,2.7432043987566477,12.080561787220011,80.36868199290207,0.0,31.531085043179857,12.080561787220011,80.36868199290207,0.0
2026-01-04 10:00:00+01:00,12.483529687777553,13.387844076935188,79.37487169931511,7.4,143.48884698594887,13.387844076935188,79.37487169931511,7.4
2026-01-04 11:00:00+01:00,15.775102181717694,11.05951313041972,79.28868342803239,7.4,181.32301358296198,11.05951313041972,79.28868342803239,7.4
2026-01-04 12:00:00+01:00,18.02548993475168,10.720995854896788,79.2860295402346,7.4,207.18953947990437,10.720995854896788,79.2860295402346,7.4
2026-01-04 13:00:00+01:00,19.212693546500425,11.078774138326855,79.28599984894059,7.4,220.835558005752,11.078774138326855,79.28599984894059,7.4
2026-01-04 14:00:00+01:00,20.348170949565283,12.731752098355814,79.28599978811226,0.0,233.88702240879635,12.731752098355814,79.28599978811226,0.0
2026-01-04 15:00:00+01:00,11.47101708761272,12.047480907784353,79.28601463362196,0.0,131.85077112198528,12.047480907784353,79.28601463362196,0.0
2026-01-04 16:00:00+01:00,3.0328700680030063,11.046111182847095,79.28734157752078,0.0,34.86057549428743,11.046111182847095,79.28734157752078,0.0
2026-01-04 17:00:00+01:00,0.0,18.394051807542883,79.33043571316215,0.0,0.0,18.394051807542883,79.33043571316215,0.0
2026-01-04 18:00:00+01:00,0.0,17.665884438791053,79.82734085995563,0.0,0.0,17.665884438791053,79.82734085995563,0.0
2026-01-04 19:00:00+01:00,0.0,19.190782075887892,81.7121223658597,0.0,0.0,19.190782075887892,81.7121223658597,0.0
2026-01-04 20:00:00+01:00,0.0,16.267722492849764,83.28599972700917,0.0,0.0,16.267722492849764,83.28599972700917,0.0
2026-01-04 21:00:00+01:00,0.0,7.8972872005277575,81.7121223658597,0.0,0.0,7.8972872005277575,81.7121223658597,0.0
2026-01-04 22:00:00+01:00,0.0,7.844668213242265,79.82734085995563,0.0,0.0,7.844668213242265,79.82734085995563,0.0
2026-01-04 23:00:00+01:00,0.0,6.96988413343105,79.33043571316215,0.0,0.0,6.96988413343105,79.33043571316215,0.0
2026-01-05 00:00:00+01:00,0.0,7.095925867470732,79.40961130023446,0.0,0.0,7.095925867470732,79.40961130023446,0.0
2026-01-05 01:00:00+01:00,0.0,7.071759611783286,79.40961142189111,0.0,0.0,7.071759611783286,79.40961142189111,0.0
2026-01-05 02:00:00+01:00,0.0,6.895368495462989,79.40964111327666,0.0,0.0,6.895368495462989,79.40964111327666,0.0
2026-01-05 03:00:00+01:00,0.0,6.730170579026172,79.4122950010745,0.0,0.0,6.730170579026172,79.4122950010745,0.0
2026-01-05 04:00:00+01:00,0.0,5.91639289119665,79.49848327235722,0.0,0.0,5.91639289119665,79.49848327235722,0.0
2026-01-05 05:00:00+01:00,0.0,6.60194217032258,80.49229356594418,0.0,0.0,6.60194217032258,80.49229356594418,0.0
2026-01-05 06:00:00+01:00,0.0,15.973562086148691,84.26185657775235,0.0,0.0,15.973562086148691,84.26185657775235,0.0
2026-01-05 07:00:00+01:00,0.0,15.213425692209094,87.40961130005128,0.0,0.0,15.213425692209094,87.40961130005128,0.0
2026-01-05 08:00:00+01:00,0.0,16.273653067575992,84.26185657775235,0.0,0.0,16.273653067575992,84.26185657775235,0.0
2026-01-05 09:00:00+01:00,2.810033240695971,14.340619886852995,80.49229356594418,0.0,32.299232651677826,14.340619886852995,80.49229356594418,0.0
2026-01-05 10:00:00+01:00,12.592531908914788,16.38354870229081,79.49848327235722,7.4,144.74174607948032,16.38354870229081,79.49848327235722,7.4
2026-01-05 11:00:00+01:00,18.03263974665124,14.02432138511321,79.4122950010745,7.4,207.27172122587632,14.02432138511321,79.4122950010745,7.4
2026-01-05 12:00:00+01:00,22.152130595803527,14.138688204051498,79.4096411132767,7.4,254.6221907563624,14.138688204051498,79.4096411132767,7.4
2026-01-05 13:00:00+01:00,20.991524552696436,13.681074828192374,79.4096114219827,7.4,241.28189141030387,13.681074828192374,79.4096114219827,7.4
2026-01-05 14:00:00+01:00,11.726186773788152,11.138914237831205,79.40961136115438,0.0,134.78375602055348,11.138914237831205,79.40961136115438,0.0
2026-01-05 15:00:00+01:00,11.003535273443951,13.74714286073534,79.40962620666407,0.0,126.47741693613736,13.74714286073534,79.40962620666407,0.0
2026-01-05 16:00:00+01:00,3.538566968435783,13.866708208226832,79.41095315056289,0.0,40.673183545238885,13.866708208226832,79.41095315056289,0.0
2026-01-05 17:00:00+01:00,0.0,25.76841753554631,79.45404728620426,0.0,0.0,25.76841753554631,79.45404728620426,0.0
2026-01-05 18:00:00+01:00,0.0,20.27781659190174,79.95095243299774,0.0,0.0,20.27781659190174,79.95095243299774,0.0
2026-01-05 19:00:00+01:00,0.0,21.298998349195656,81.83573393890181,0.0,0.0,21.298998349195656,81.83573393890181,0.0
2026-01-05 20:00:00+01:00,0.0,20.603764707664368,83.40961130005128,0.0,0.0,20.603764707664368,83.40961130005128,0.0
2026-01-05 21:00:00+01:00,0.0,8.52097352970684,81.83573393890181,0.0,0.0,8.52097352970684,81.83573393890181,0.0
2026-01-05 22:00:00+01:00,0.0,10.751244111940743,79.95095243299774,0.0,0.0,10.751244111940743,79.95095243299774,0.0
2026-01-05 23:00:00+01:00,0.0,10.374090895448386,79.45404728620426,0.0,0.0,10.374090895448386,79.45404728620426,0.0
2026-01-06 00:00:00+01:00,0.0,7.472124437837638,79.52156093525322,0.0,0.0,7.472124437837638,79.52156093525322,0.0
2026-01-06 01:00:00+01:00,0.0,6.2946888200580995,79.52156105690987,0.0,0.0,6.2946888200580995,79.52156105690987,0.0
2026-01-06 02:00:00+01:00,0.0,7.895732164311583,79.52159074829542,0.0,0.0,7.895732164311583,79.52159074829542,0.0
2026-01-06 03:00:00+01:00,0.0,5.953688128175943,79.52424463609326,0.0,0.0,5.953688128175943,79.52424463609326,0.0
2026-01-06 04:00:00+01:00,0.0,7.3307459378022175,79.61043290737598,0.0,0.0,7.3307459378022175,79.61043290737598,0.0
2026-01-06 05:00:00+01:00,0.0,8.441139071500027,80.60424320096294,0.0,0.0,8.441139071500027,80.60424320096294,0.0
2026-01-06 06:00:00+01:00,0.0,14.972395750954682,84.37380621277111,0.0,0.0,14.972395750954682,84.37380621277111,0.0
2026-01-06 07:00:00+01:00,0.0,15.677417534081558,87.52156093507004,0.0,0.0,15.677417534081558,87.52156093507004,0.0
2026-01-06 08:00:00+01:00,0.0,16.78412640771931,84.37380621277111,0.0,0.0,16.78412640771931,84.37380621277111,0.0
2026-01-06 09:00:00+01:00,2.4348756463513066,13.151515441272075,80.60424320096294,0.0,27.987076394842607,13.151515441272075,80.60424320096294,0.0
2026-01-06 10:00:00+01:00,7.849098026677918,11.701289472606197,79.61043290737598,7.4,90.21951754802204,11.701289472606197,79.61043290737598,7.4
2026-01-06 11:00:00+01:00,17.84805477129454,13.943718418620902,79.52424463609326,7.4,205.15005484246595,13.943718418620902,79.52424463609326,7.4
2026-01-06 12:00:00+01:00,17.35838874373379,12.37760747375748,79.52159074829547,7.4,199.52170969808955,12.37760747375748,79.52159074829547,7.4
2026-01-06 13:00:00+01:00,23.267407084099766,14.50463428094015,79.52156105700146,7.4,267.44146073677894,14.50463428094015,79.52156105700146,7.4
2026-01-06 14:00:00+01:00,15.037824603341544,12.575477937976151,79.52156099617314,0.0,172.84855865909822,12.575477937976151,79.52156099617314,0.0
2026-01-06 15:00:00+01:00,13.267463641523491,15.995235218778472,79.52157584168283,0.0,152.4995820864769,15.995235218778472,79.52157584168283,0.0
2026-01-06 16:00:00+01:00,3.1571655565389527,12.764057904687302,79.52290278558165,0.0,36.289259270562674,12.764057904687302,79.52290278558165,0.0
2026-01-06 17:00:00+01:00,0.0,20.104127484989395,79.56599692122302,0.0,0.0,20.104127484989395,79.56599692122302,0.0
2026-01-06 18:00:00+01:00,0.0,22.463082304476007,80.0629020680165,0.0,0.0,22.463082304476007,80.0629020680165,0.0
2026-01-06 19:00:00+01:00,0.0,18.216257729968852,81.94768357392057,0.0,0.0,18.216257729968852,81.94768357392057,0.0
2026-01-06 20:00:00+01:00,0.0,21.24565667752517,83.52156093507004,0.0,0.0,21.24565667752517,83.52156093507004,0.0
2026-01-06 21:00:00+01:00,0.0,10.961299100533344,81.94768357392057,0.0,0.0,10.961299100533344,81.94768357392057,0.0
2026-01-06 22:00:00+01:00,0.0,8.135820734851336,80.0629020680165,0.0,0.0,8.135820734851336,80.0629020680165,0.0
2026-01-06 23:00:00+01:00,0.0,9.873123597958523,79.56599692122302,0.0,0.0,9.873123597958523,79.56599692122302,0.0
2026-01-07 00:00:00+01:00,0.0,7.139646226919036,79.62181550455051,0.0,0.0,7.139646226919036,79.62181550455051,0.0
2026-01-07 01:00:00+01:00,0.0,7.502853836590364,79.62181562620717,0.0,0.0,7.502853836590364,79.62181562620717,0.0
2026-01-07 02:00:00+01:00,0.0,6.098029875005798,79.62184531759272,0.0,0.0,6.098029875005798,79.62184531759272,0.0
2026-01-07 03:00:00+01:00,0.0,6.039919796014822,79.62449920539055,0.0,0.0,6.039919796014822,79.62449920539055,0.0
2026-01-07 04:00:00+01:00,0.0,7.32200765889181,79.71068747667327,0.0,0.0,7.32200765889181,79.71068747667327,0.0
2026-01-07 05:00:00+01:00,0.0,7.165464678807559,80.70449777026023,0.0,0.0,7.165464678807559,80.70449777026023,0.0
2026-01-07 06:00:00+01:00,0.0,17.119468688837454,84.4740607820684,0.0,0.0,17.119468688837454,84.4740607820684,0.0
2026-01-07 07:00:00+01:00,0.0,17.279724862906,87.62181550436733,0.0,0.0,17.279724862906,87.62181550436733,0.0
2026-01-07 08:00:00+01:00,0.0,15.565400346022626,84.4740607820684,0.0,0.0,15.565400346022626,84.4740607820684,0.0
2026-01-07 09:00:00+01:00,2.8404655345805,14.240839387125858,80.70449777026023,0.0,32.649029133109195,14.240839387125858,80.70449777026023,0.0
2026-01-07 10:00:00+01:00,11.483272619561404,14.325484515005996,79.71068747667327,7.4,131.9916393053035,14.325484515005996,79.71068747667327,7.4
2026-01-07 11:00:00+01:00,15.543925266285921,12.92339243874191,79.62449920539055,7.4,178.66580765845885,12.92339243874191,79.62449920539055,7.4
2026-01-07 12:00:00+01:00,25.350293758291738,16.514307992964287,79.62184531759276,7.4,291.3826868769165,16.514307992964287,79.62184531759276,7.4
2026-01-07 13:00:00+01:00,23.49781780429085,14.577059639918845,79.62181562629875,7.4,270.08985981943505,14.577059639918845,79.62181562629875,7.4
2026-01-07 14:00:00+01:00,14.358369222307855,12.259589707112054,79.62181556547043,0.0,165.03872669319375,12.259589707112054,79.62181556547043,0.0
2026-01-07 15:00:00+01:00,12.841573833183041,14.831362948219024,79.62183041098012,0.0,147.6042969331384,14.831362948219024,79.62183041098012,0.0
2026-01-07 16:00:00+01:00,3.1729844805487017,12.561075258291979,79.62315735487894,0.0,36.47108598331841,12.561075258291979,79.62315735487894,0.0
2026-01-07 17:00:00+01:00,0.0,22.51954611033389,79.66625149052031,0.0,0.0,22.51954611033389,79.66625149052031,0.0
2026-01-07 18:00:00+01:00,0.0,23.295127172808513,80.16315663731379,0.0,0.0,23.295127172808513,80.16315663731379,0.0
2026-01-07 19:00:00+01:00,0.0,19.163108048820238,82.04793814321786,0.0,0.0,19.163108048820238,82.04793814321786,0.0
2026-01-07 20:00:00+01:00,0.0,22.887579298469184,83.62181550436733,0.0,0.0,22.887579298469184,83.62181550436733,0.0
2026-01-07 21:00:00+01:00,0.0,10.144462950178925,82.04793814321786,0.0,0.0,10.144462950178925,82.04793814321786,0.0
2026-01-07 22:00:00+01:00,0.0,10.543195819444808,80.16315663731379,0.0,0.0,10.543195819444808,80.16315663731379,0.0
2026-01-07 23:00:00+01:00,0.0,11.590234778327204,79.66625149052031,0.0,0.0,11.590234778327204,79.66625149052031,0.0
2026-01-08 00:00:00+01:00,0.0,6.82342954798758,79.71034534118635,0.0,0.0,6.82342954798758,79.71034534118635,0.0
2026-01-08 01:00:00+01:00,0.0,6.467835995414233,79.71034546284301,0.0,0.0,6.467835995414233,79.71034546284301,0.0
2026-01-08 02:00:00+01:00,0.0,6.372858005697973,79.71037515422856,0.0,0.0,6.372858005697973,79.71037515422856,0.0
2026-01-08 03:00:00+01:00,0.0,6.424414648285447,79.71302904202639,0.0,0.0,6.424414648285447,79.71302904202639,0.0
2026-01-08 04:00:00+01:00,0.0,6.9411472442832425,79.79921731330911,0.0,0.0,6.9411472442832425,79.79921731330911,0.0
2026-01-08 05:00:00+01:00,0.0,7.233719063795278,80.79302760689608,0.0,0.0,7.233719063795278,80.79302760689608,0.0
2026-01-08 06:00:00+01:00,0.0,17.252707086145186,84.56259061870425,0.0,0.0,17.252707086145186,84.56259061870425,0.0
2026-01-08 07:00:00+01:00,0.0,18.176884447648693,87.71034534100318,0.0,0.0,18.176884447648693,87.71034534100318,0.0
2026-01-08 08:00:00+01:00,0.0,16.81002105316329,84.56259061870425,0.0,0.0,16.81002105316329,84.56259061870425,0.0
2026-01-08 09:00:00+01:00,3.2848656741700726,16.023678600513122,80.79302760689608,0.0,37.75707671459853,16.023678600513122,80.79302760689608,0.0
2026-01-08 10:00:00+01:00,10.52525424777813,13.619901850295422,79.79921731330911,7.4,120.97993388250725,13.619901850295422,79.79921731330911,7.4
2026-01-08 11:00:00+01:00,21.11509522577413,17.795721486182238,79.71302904202639,7.4,242.7022439744153,17.795721486182238,79.71302904202639,7.4
2026-01-08 12:00:00+01:00,24.143122989728063,14.865479715655677,79.7103751542286,7.4,277.50716080147197,14.865479715655677,79.7103751542286,7.4
2026-01-08 13:00:00+01:00,18.5926499131111,12.790983798031029,79.7103454629346,7.4,213.70861969093218,12.790983798031029,79.7103454629346,7.4
2026-01-08 14:00:00+01:00,14.93890216172035,12.491965173076958,79.71034540210627,0.0,171.71151910023391,12.491965173076958,79.71034540210627,0.0
2026-01-08 15:00:00+01:00,12.748007500855964,14.665147699310786,79.71036024761597,0.0,146.52882184891914,14.665147699310786,79.71036024761597,0.0
2026-01-08 16:00:00+01:00,3.8489351986176286,13.677532986637363,79.71168719151478,0.0,44.240634466869295,13.677532986637363,79.71168719151478,0.0
2026-01-08 17:00:00+01:00,0.0,22.483588814581797,79.75478132715615,0.0,0.0,22.483588814581797,79.75478132715615,0.0
2026-01-08 18:00:00+01:00,0.0,21.97834211769591,80.25168647394963,0.0,0.0,21.97834211769591,80.25168647394963,0.0
2026-01-08 19:00:00+01:00,0.0,20.832408300046627,82.1364679798537,0.0,0.0,20.832408300046627,82.1364679798537,0.0
2026-01-08 20:00:00+01:00,0.0,19.208224462139746,83.71034534100318,0.0,0.0,19.208224462139746,83.71034534100318,0.0
2026-01-08 21:00:00+01:00,0.0,8.309605753331072,82.1364679798537,0.0,0.0,8.309605753331072,82.1364679798537,0.0
2026-01-08 22:00:00+01:00,0.0,9.35583558962228,80.25168647394963,0.0,0.0,9.35583558962228,80.25168647394963,0.0
2026-01-08 23:00:00+01:00,0.0,10.631793707264984,79.75478132715615,0.0,0.0,10.631793707264984,79.75478132715615,0.0
2026-01-09 00:00:00+01:00,0.0,7.183794113767249,79.78712424775776,0.0,0.0,7.183794113767249,79.78712424775776,0.0
2026-01-09 01:00:00+01:00,0.0,6.157062173823341,79.78712436941441,0.0,0.0,6.157062173823341,79.78712436941441,0.0
2026-01-09 02:00:00+01:00,0.0,7.155019239510844,79.78715406079996,0.0,0.0,7.155019239510844,79.78715406079996,0.0
2026-01-09 03:00:00+01:00,0.0,7.304219417897452,79.7898079485978,0.0,0.0,7.304219417897452,79.7898079485978,0.0
2026-01-09 04:00:00+01:00,0.0,6.411581186800449,79.87599621988052,0.0,0.0,6.411581186800449,79.87599621988052,0.0
2026-01-09 05:00:00+01:00,0.0,7.141335538536681,80.86980651346748,0.0,0.0,7.141335538536681,80.86980651346748,0.0
2026-01-09 06:00:00+01:00,0.0,16.97797628962753,84.63936952527565,0.0,0.0,16.97797628962753,84.63936952527565,0.0
2026-01-09 07:00:00+01:00,0.0,14.950419551762037,87.78712424757458,0.0,0.0,14.950419551762037,87.78712424757458,0.0
2026-01-09 08:00:00+01:00,0.0,17.483656696693252,84.63936952527565,0.0,0.0,17.483656696693252,84.63936952527565,0.0
2026-01-09 09:00:00+01:00,3.1463216012875663,14.855258551134217,80.86980651346748,0.0,36.164616106753634,14.855258551134217,80.86980651346748,0.0
2026-01-09 10:00:00+01:00,13.144927487745086,15.589901615903635,79.87599621988052,7.4,151.0911205487941,15.589901615903635,79.87599621988052,7.4
2026-01-09 11:00:00+01:00,21.317559197562275,15.548758432296685,79.7898079485978,7.4,245.02941606393418,15.548758432296685,79.7898079485978,7.4
