datetime,pv_kw,load_el_kw,load_heat_kw,ev_demand_kw,outdoor_temp_c,pv_irradiance_wh_m2,electricity_consumption_kwh_step,heat_demand_kwh_step,ev_demand_kwh_step
2026-01-03 22:00:00+01:00,0.0,22.380475137767633,54.46220704977734,0.0,2.8058824608559925,0.0,22.380475137767633,54.46220704977734,0.0
2026-01-03 23:00:00+01:00,0.0,24.922003786552143,51.13420617764736,0.0,3.7410957462113856,0.0,24.922003786552143,51.13420617764736,0.0
2026-01-04 00:00:00+01:00,0.0,15.385071149043299,57.83376548948635,0.0,1.2736551849114703,0.0,15.385071149043299,57.83376548948635,0.0
2026-01-04 01:00:00+01:00,0.0,17.856258447151575,54.48210888667895,0.0,2.470675954127783,0.0,17.856258447151575,54.48210888667895,0.0
2026-01-04 02:00:00+01:00,0.0,11.395399871311758,70.71588033152653,0.0,-3.3270476930642805,0.0,11.395399871311758,70.71588033152653,0.0
2026-01-04 03:00:00+01:00,0.0,16.709437295186532,61.33192879026744,0.0,0.02647230178611848,0.0,16.709437295186532,61.33192879026744,0.0
2026-01-04 04:00:00+01:00,0.0,15.57479199356838,65.93007290210245,0.0,-1.5788970862707814,0.0,15.57479199356838,65.93007290210245,0.0
2026-01-04 05:00:00+01:00,0.0,14.97870899436775,69.71948002793674,0.0,-2.6634827322752708,0.0,14.97870899436775,69.71948002793674,0.0
2026-01-04 06:00:00+01:00,0.0,37.39696834090706,71.85650312389063,0.0,-2.6713168476673004,0.0,37.39696834090706,71.85650312389063,0.0
2026-01-04 07:00:00+01:00,0.0,29.691610638558604,81.2053984847256,0.0,-5.466213744544863,0.0,29.691610638558604,81.2053984847256,0.0
2026-01-04 08:00:00+01:00,0.0,36.242894463436464,74.02830348439466,0.0,-3.446959833561601,0.0,36.242894463436464,74.02830348439466,0.0
2026-01-04 09:00:00+01:00,2.7432043987566477,31.983567215264788,69.68899706895313,0.0,-2.6525959612096965,31.531085043179857,31.983567215264788,69.68899706895313,0.0
2026-01-04 10:00:00+01:00,12.483529687777553,35.44462736452564,64.33144045284092,0.0,-1.0079569258200838,143.48884698594887,35.44462736452564,64.33144045284092,0.0
2026-01-04 11:00:00+01:00,15.775102181717694,29.28031724063402,69.6005261215908,0.0,-2.9265981736446065,181.32301358296198,29.28031724063402,69.6005261215908,0.0
2026-01-04 12:00:00+01:00,18.02548993475168,28.38408491088675,68.83007530544492,0.0,-2.653545891628412,207.18953947990437,28.38408491088675,68.83007530544492,0.0
2026-01-04 13:00:00+01:00,19.212693546500425,29.33131120530901,65.7733767119065,0.0,-1.561919155765593,220.835558005752,29.33131120530901,65.7733767119065,0.0
2026-01-04 14:00:00+01:00,20.348170949565283,33.70760865083564,58.837709922041974,0.0,0.915128973085902,233.88702240879635,33.70760865083564,58.837709922041974,0.0
2026-01-04 15:00:00+01:00,11.47101708761272,31.895984820537933,58.636546563773855,0.0,0.9876048987425965,131.85077112198528,31.895984820537933,58.636546563773855,0.0
2026-01-04 16:00:00+01:00,3.0328700680030063,29.244835273937902,59.51976516213476,0.0,0.6809341873229663,34.86057549428743,29.244835273937902,59.51976516213476,0.0
2026-01-04 17:00:00+01:00,0.0,48.69867831560442,54.45838872064981,0.0,2.553887695139083,0.0,48.69867831560442,54.45838872064981,0.0
2026-01-04 18:00:00+01:00,0.0,46.77083833658338,55.23127397341386,7.4,2.5312157024143773,0.0,46.77083833658338,55.23127397341386,7.4
2026-01-04 19:00:00+01:00,0.0,50.80804015977016,52.7766450682327,7.4,3.876797899350085,0.0,50.80804015977016,52.7766450682327,7.4
2026-01-04 20:00:00+01:00,0.0,43.06917219195541,58.87228838626634,7.4,1.97418271919059,0.0,43.06917219195541,58.87228838626634,7.4
2026-01-04 21:00:00+01:00,0.0,20.908250828495163,57.132237048991705,7.4,2.3212293347932964,0.0,20.908250828495163,57.132237048991705,7.4
2026-01-04 22:00:00+01:00,0.0,20.76894084057514,56.87493793374733,0.0,1.94419285943814,0.0,20.76894084057514,56.87493793374733,0.0
2026-01-04 23:00:00+01:00,0.0,18.452929722194522,61.1003775216346,0.0,0.18174883764451355,0.0,18.452929722194522,61.1003775216346,0.0
2026-01-05 00:00:00+01:00,0.0,18.716258967622952,56.590946551242986,0.0,1.7175190914269585,0.0,18.716258967622952,56.590946551242986,0.0
2026-01-05 01:00:00+01:00,0.0,18.652517898709384,58.734686539792634,0.0,0.9518982208728978,0.0,18.652517898709384,58.734686539792634,0.0
2026-01-05 02:00:00+01:00,0.0,18.187267574185416,61.768876251569374,0.0,-0.13168909307957913,0.0,18.187267574185416,61.768876251569374,0.0
2026-01-05 03:00:00+01:00,0.0,17.75154050449926,64.75425465721173,0.0,-1.1957869364082712,0.0,17.75154050449926,64.75425465721173,0.0
2026-01-05 04:00:00+01:00,0.0,15.605115325889036,70.85071742877514,0.0,-3.3362701315110286,0.0,15.605115325889036,70.85071742877514,0.0
2026-01-05 05:00:00+01:00,0.0,17.413324442335398,70.00070429896607,0.0,-2.7639199719286056,0.0,17.413324442335398,70.00070429896607,0.0
2026-01-05 06:00:00+01:00,0.0,42.13196843139026,73.1888607926829,0.0,-3.147158872235971,0.0,42.13196843139026,73.1888607926829,0.0
2026-01-05 07:00:00+01:00,0.0,40.12702786896023,77.0953392403543,0.0,-3.9983354429836795,0.0,40.12702786896023,77.0953392403543,0.0
2026-01-05 08:00:00+01:00,0.0,42.92349030283331,73.70464661656146,0.0,-3.3313680950497426,0.0,42.92349030283331,73.70464661656146,0.0
2026-01-05 09:00:00+01:00,2.810033240695971,37.82490975406057,69.4038051144388,0.0,-2.5507416917402908,32.299232651677826,37.82490975406057,69.4038051144388,0.0
2026-01-05 10:00:00+01:00,12.592531908914788,43.21335172432345,62.83210049920808,0.0,-0.4724783709512117,144.74174607948032,43.21335172432345,62.83210049920808,0.0
2026-01-05 11:00:00+01:00,18.03263974665124,36.99063882448798,67.14507742117942,0.0,-2.049652209211968,207.27172122587632,36.99063882448798,67.14507742117942,0.0
2026-01-05 12:00:00+01:00,22.152130595803527,37.292293469777455,65.12068817099838,0.0,-1.3287647721832143,254.6221907563624,37.292293469777455,65.12068817099838,0.0
2026-01-05 13:00:00+01:00,20.991524552696436,36.08528953405562,64.21013200653981,0.0,-1.0036174752774947,241.28189141030387,36.08528953405562,64.21013200653981,0.0
2026-01-05 14:00:00+01:00,11.726186773788152,29.38007067535802,68.23305300502878,0.0,-2.4403506994093815,134.78375602055348,29.38007067535802,68.23305300502878,0.0
2026-01-05 15:00:00+01:00,11.003535273443951,36.25955099473746,59.702757597842805,0.0,0.6068152437179701,126.47741693613736,36.25955099473746,59.702757597842805,0.0
2026-01-05 16:00:00+01:00,3.538566968435783,36.57491731183263,57.409918056178704,0.0,1.4344510108786996,40.673183545238885,36.57491731183263,57.409918056178704,0.0
2026-01-05 17:00:00+01:00,0.0,67.96694114182282,47.77899448206317,0.0,4.939385637491455,0.0,67.96694114182282,47.77899448206317,0.0
2026-01-05 18:00:00+01:00,0.0,53.48489735100236,56.076308064990904,7.4,2.229417812565437,0.0,53.48489735100236,56.076308064990904,7.4
2026-01-05 19:00:00+01:00,0.0,56.178372815584375,54.89061385028531,7.4,3.121809048617008,0.0,56.178372815584375,54.89061385028531,7.4
2026-01-05 20:00:00+01:00,0.0,54.34462016357968,56.5025422211511,7.4,2.820520635303176,0.0,54.34462016357968,56.5025422211511,7.4
2026-01-05 21:00:00+01:00,0.0,22.474973698548332,59.83057112692787,7.4,1.3575385926732348,0.0,22.474973698548332,59.83057112692787,7.4
2026-01-05 22:00:00+01:00,0.0,28.35754949832054,51.59009056655586,0.0,3.8316383477208085,0.0,28.35754949832054,51.59009056655586,0.0
2026-01-05 23:00:00+01:00,0.0,27.362767788057415,53.52899299018617,0.0,2.88581474173324,0.0,27.362767788057415,53.52899299018617,0.0
2026-01-06 00:00:00+01:00,0.0,19.628427265440628,54.79216417656427,0.0,2.35994136809793,0.0,19.628427265440628,54.79216417656427,0.0
2026-01-06 01:00:00+01:00,0.0,16.535436834728127,62.53149493887632,0.0,-0.4041047787998495,0.0,16.535436834728127,62.53149493887632,0.0
2026-01-06 02:00:00+01:00,0.0,20.74119693587972,56.9367894175917,0.0,1.5940562047695932,0.0,20.74119693587972,56.9367894175917,0.0
2026-01-06 03:00:00+01:00,0.0,15.639666517496792,68.54038229650224,0.0,-2.5479753790120254,0.0,15.639666517496792,68.54038229650224,0.0
2026-01-06 04:00:00+01:00,0.0,19.257041908046148,63.987352736765786,0.0,-0.8850684557934007,0.0,19.257041908046148,63.987352736765786,0.0
2026-01-06 05:00:00+01:00,0.0,22.17391930244076,61.09152594820188,0.0,0.4179294390586059,0.0,22.17391930244076,61.09152594820188,0.0
2026-01-06 06:00:00+01:00,0.0,39.33079319434537,75.229662906041,0.0,-3.8760167698638672,0.0,39.33079319434537,75.229662906041,0.0
2026-01-06 07:00:00+01:00,0.0,41.182805818838254,76.16656882368392,0.0,-3.6666317227442566,0.0,41.182805818838254,76.16656882368392,0.0
2026-01-06 08:00:00+01:00,0.0,44.0900050780228,72.69201887511812,0.0,-2.969715330248556,0.0,44.0900050780228,72.69201887511812,0.0
2026-01-06 09:00:00+01:00,2.4348756463513066,34.547546205484835,72.317215027615,0.0,-3.5912452321603694,27.987076394842607,34.547546205484835,72.317215027615,0.0
2026-01-06 10:00:00+01:00,7.849098026677918,30.737966322116478,74.24403509210661,0.0,-4.5481692969864005,90.21951754802204,30.737966322116478,74.24403509210661,0.0
2026-01-06 11:00:00+01:00,17.84805477129454,36.62857398409299,67.36540811339509,0.0,-2.1283417421461355,205.15005484246595,36.62857398409299,67.36540811339509,0.0
2026-01-06 12:00:00+01:00,17.35838874373379,32.51457735213137,69.41951879839552,0.0,-2.864061424825051,199.52170969808955,32.51457735213137,69.41951879839552,0.0
2026-01-06 13:00:00+01:00,23.267407084099766,38.102036624759535,62.23284399908022,0.0,-0.29744318689906957,267.44146073677894,38.102036624759535,62.23284399908022,0.0
2026-01-06 14:00:00+01:00,15.037824603341544,33.03436072126636,64.73936798509851,0.0,-1.192606049434289,172.84855865909822,33.03436072126636,64.73936798509851,0.0
2026-01-06 15:00:00+01:00,13.267463641523491,42.017676993648266,54.27001221192345,0.0,2.547081452974884,152.4995820864769,42.017676993648266,54.27001221192345,0.0
2026-01-06 16:00:00+01:00,3.1571655565389527,33.52973900238345,60.108143460279244,0.0,0.4707990808427901,36.289259270562674,33.52973900238345,60.108143460279244,0.0
2026-01-06 17:00:00+01:00,0.0,52.811273066600215,57.00173551091375,0.0,1.6455495557591069,0.0,52.811273066600215,57.00173551091375,0.0
2026-01-06 18:00:00+01:00,0.0,59.00798104194987,52.560678209413176,7.4,3.4849999038431942,0.0,59.00798104194987,52.560678209413176,7.4
2026-01-06 19:00:00+01:00,0.0,47.85205236821346,59.903637860193285,7.4,1.3314433307927336,0.0,47.85205236821346,59.903637860193285,7.4
2026-01-06 20:00:00+01:00,0.0,55.80994137217648,55.48576613112055,7.4,3.18365495317123,0.0,55.80994137217648,55.48576613112055,7.4
2026-01-06 21:00:00+01:00,0.0,28.79409516255617,51.375934102586235,7.4,4.377051815652393,0.0,28.79409516255617,51.375934102586235,7.4
2026-01-06 22:00:00+01:00,0.0,21.371882503726997,60.695239727901,0.0,0.5797993615261179,0.0,21.371882503726997,60.695239727901,0.0
2026-01-06 23:00:00+01:00,0.0,25.935580976662166,55.29923905179413,0.0,2.2535840054446825,0.0,25.935580976662166,55.29923905179413,0.0
2026-01-07 00:00:00+01:00,0.0,18.672949134777877,56.432586527579616,0.0,1.774076242735303,0.0,18.672949134777877,56.432586527579616,0.0
2026-01-07 01:00:00+01:00,0.0,19.622878165600973,56.70478943921967,0.0,1.6768614710775305,0.0,19.622878165600973,56.70478943921967,0.0
2026-01-07 02:00:00+01:00,0.0,15.948717633797465,65.66209388851277,0.0,-1.5221239634165031,0.0,15.948717633797465,65.66209388851277,0.0
2026-01-07 03:00:00+01:00,0.0,15.7967371974104,68.12265814310877,0.0,-2.398788181371499,0.0,15.7967371974104,68.12265814310877,0.0
2026-01-07 04:00:00+01:00,0.0,19.149895139544043,64.06123010908735,0.0,-0.911453231622527,0.0,19.149895139544043,64.06123010908735,0.0
2026-01-07 05:00:00+01:00,0.0,18.740474418738778,67.30934954648532,0.0,-1.802721846042624,0.0,18.740474418738778,67.30934954648532,0.0
2026-01-07 06:00:00+01:00,0.0,44.77406273098093,70.91556607406517,0.0,-2.3352679013010684,0.0,44.77406273098093,70.91556607406517,0.0
2026-01-07 07:00:00+01:00,0.0,45.19319489689042,72.95550366593419,0.0,-2.5198227378336386,0.0,45.19319489689042,72.95550366593419,0.0
2026-01-07 08:00:00+01:00,0.0,40.70957015039093,75.16749172394177,0.0,-3.8538127762569934,0.0,40.70957015039093,75.16749172394177,0.0
2026-01-07 09:00:00+01:00,2.8404655345805,37.2453285584003,69.70092560494903,0.0,-2.6568561526368053,32.649029133109195,37.2453285584003,69.70092560494903,0.0
2026-01-07 10:00:00+01:00,11.483272619561404,37.46670845835294,67.90484365106626,0.0,-2.284172353757703,131.9916393053035,37.46670845835294,67.90484365106626,0.0
2026-01-07 11:00:00+01:00,15.543925266285921,33.7996928681908,69.85176167093735,0.0,-3.0163251555540884,178.66580765845885,33.7996928681908,69.85176167093735,0.0
2026-01-07 12:00:00+01:00,25.350293758291738,43.191332364061516,59.43693716045484,0.0,0.7011463030109037,291.3826868769165,43.191332364061516,59.43693716045484,0.0
2026-01-07 13:00:00+01:00,23.49781780429085,38.12467516451286,62.08779714937624,0.0,-0.24564074057622154,270.08985981943505,38.12467516451286,62.08779714937624,0.0
2026-01-07 14:00:00+01:00,14.358369222307855,32.063590791239605,65.50864350629926,0.0,-1.4673473070059826,165.03872669319375,32.063590791239605,65.50864350629926,0.0
2026-01-07 15:00:00+01:00,12.841573833183041,38.7897771303205,57.12753288539813,0.0,1.5265383553053535,147.6042969331384,38.7897771303205,57.12753288539813,0.0
2026-01-07 16:00:00+01:00,3.1729844805487017,32.85209265577562,60.607104007618716,0.0,0.2925988853644097,36.47108598331841,32.85209265577562,60.607104007618716,0.0
2026-01-07 17:00:00+01:00,0.0,58.89736349555941,53.13076574551346,0.0,3.028038757687781,0.0,58.89736349555941,53.13076574551346,0.0
2026-01-07 18:00:00+01:00,0.0,60.92580934136082,51.25697611193581,7.4,3.950607795799397,0.0,60.92580934136082,51.25697611193581,7.4
2026-01-07 19:00:00+01:00,0.0,50.118973754010156,58.38118754426236,7.4,1.875175586482348,0.0,50.118973754010156,58.38118754426236,7.4
2026-01-07 20:00:00+01:00,0.0,59.85991328914016,52.868848914754935,7.4,4.118268244730382,0.0,59.85991328914016,52.868848914754935,7.4
2026-01-07 21:00:00+01:00,0.0,26.531712447336904,54.236751040093985,7.4,3.3553314808281987,0.0,26.531712447336904,54.236751040093985,7.4
2026-01-07 22:00:00+01:00,0.0,27.57455383604516,52.387735119819204,0.0,3.5467652929838995,0.0,27.57455383604516,52.387735119819204,0.0
2026-01-07 23:00:00+01:00,0.0,30.31296756131159,49.40214559237083,0.0,4.359688812381576,0.0,30.31296756131159,49.40214559237083,0.0
2026-01-08 00:00:00+01:00,0.0,17.762307281846933,57.97774102740806,0.0,1.22223534993943,0.0,17.762307281846933,57.97774102740806,0.0
2026-01-08 01:00:00+01:00,0.0,16.8366493111987,61.711712042016686,0.0,-0.11132517277854936,0.0,16.8366493111987,61.711712042016686,0.0
2026-01-08 02:00:00+01:00,0.0,16.58940879578224,64.34215222488827,0.0,-1.0507162264077528,0.0,16.58940879578224,64.34215222488827,0.0
2026-01-08 03:00:00+01:00,0.0,16.723617689069513,66.27449072201357,0.0,-1.7387283881232134,0.0,16.723617689069513,66.27449072201357,0.0
2026-01-08 04:00:00+01:00,0.0,18.06874232003552,65.9214597545756,0.0,-1.575820962154049,0.0,18.06874232003552,65.9214597545756,0.0
2026-01-08 05:00:00+01:00,0.0,18.83034622077697,67.008391654549,0.0,-1.6952368846367944,0.0,18.83034622077697,67.008391654549,0.0
2026-01-08 06:00:00+01:00,0.0,44.91112314601224,70.67498520686254,0.0,-2.2493461630144176,0.0,44.91112314601224,70.67498520686254,0.0
2026-01-08 07:00:00+01:00,0.0,47.31688144724556,71.18767817446708,0.0,-1.8884564908811008,0.0,47.31688144724556,71.18767817446708,0.0
2026-01-08 08:00:00+01:00,0.0,43.758751704069915,72.68636654411236,0.0,-2.967696640603636,0.0,43.758751704069915,72.68636654411236,0.0
2026-01-08 09:00:00+01:00,3.2848656741700726,41.71179625820431,65.44486776954552,0.0,-1.1368354971355492,37.75707671459853,41.71179625820431,65.44486776954552,0.0
2026-01-08 10:00:00+01:00,10.52525424777813,35.45444121789051,69.62625836241345,0.0,-2.898963322095988,120.97993388250725,35.45444121789051,69.62625836241345,0.0
